iter	Passed	Remaining
3203	121056	67858
3204	121076	67810
3205	121115	67773
3206	121154	67736
3207	121192	67698
3208	121230	67660
3209	121265	67621
3210	121301	67582
3211	121337	67544
3212	121374	67505
3213	121462	67495
3214	121497	67456
3215	121533	67417
3216	121568	67378
3217	121605	67340
3218	121646	67304
3219	121682	67265
3220	121720	67228
3221	121755	67188
3222	121789	67148
3223	121827	67110
3224	121865	67073
3225	121902	67035
3226	121936	66995
3227	121972	66956
3228	122008	66917
3229	122044	66878
3230	122082	66841
3231	122125	66806
3232	122168	66771
3233	122211	66736
3234	122255	66702
3235	122292	66663
3236	122328	66625
3237	122363	66585
3238	122400	66547
3239	122434	66507
3240	122521	66496
3241	122557	66457
3242	122590	66417
3243	122626	66378
3244	122662	66339
3245	122697	66300
3246	122717	66253
3247	122754	66214
3248	122791	66176
3249	122827	66137
3250	122862	66098
3251	122898	66059
3252	122933	66020
3253	122969	65981
3254	123007	65943
3255	123043	65905
3256	123078	65865
3257	123113	65826
3258	123148	65787
3259	123185	65749
3260	123224	65712
3261	123263	65674
3262	123302	65637
3263	123340	65600
3264	123376	65561
3265	123414	65523
3266	123450	65485
3267	123486	65446
3268	123556	65425
3269	123605	65393
3270	123641	65355
3271	123683	65319
3272	123718	65280
3273	123755	65241
3274	123789	65201
3275	123824	65162
3276	123845	65116
3277	123882	65077
3278	123929	65045
3279	123977	65012
3280	124015	64974
3281	124053	64937
3282	124093	64900
3283	124130	64862
3284	124167	64824
3285	124205	64786
3286	124241	64747
3287	124276	64708
3288	124315	64671
3289	124351	64632
3290	124387	64593
3291	124423	64554
3292	124457	64515
3293	124495	64477
3294	124536	64441
3295	124602	64418
3296	124657	64389
3297	124696	64351
3298	124733	64313
3299	124768	64274
3300	124805	64236
3301	124819	64186
3302	124853	64146
3303	124888	64107
3304	124927	64070
3305	124965	64032
3306	124999	63992
3307	125036	63954
3308	125071	63915
3309	125108	63877
3310	125144	63838
3311	125183	63801
3312	125219	63762
3313	125255	63723
3314	125289	63684
3315	125326	63645
3316	125362	63607
3317	125401	63569
3318	125437	63531
3319	125474	63493
3320	125512	63455
3321	125549	63417
3322	125588	63380
3323	125839	63449
3324	125876	63411
3325	125909	63371
3326	125944	63331
3327	125979	63292
3328	126015	63253
3329	126050	63214
3330	126088	63176
3331	126124	63138
3332	126161	63099
3333	126198	63061
3334	126233	63022
3335	126269	62983
3336	126313	62948
3337	126354	62912
3338	126390	62873
3339	126426	62834
3340	126462	62796
3341	126500	62757
3342	126538	62720
3343	126574	62681
3344	126611	62643
3345	126647	62604
3346	126686	62567
3347	126723	62529
3348	126767	62494
3349	126804	62456
3350	126874	62433
3351	126930	62404
3352	126971	62368
3353	127007	62329
3354	127044	62291
3355	127081	62253
3356	127118	62214
3357	127154	62176
3358	127198	62141
3359	127232	62101
3360	127268	62062
3361	127304	62024
3362	127339	61984
3363	127377	61946
3364	127421	61912
3365	127465	61877
3366	127508	61841
3367	127546	61803
3368	127581	61764
3369	127619	61727
3370	127657	61689
3371	127692	61649
3372	127727	61610
3373	127763	61571
3374	127799	61532
3375	127838	61495
3376	127873	61456
3377	127950	61437
3378	127986	61398
3379	128025	61361
3380	128064	61324
3381	128104	61287
3382	128140	61248
3383	128175	61209
3384	128210	61170
3385	128247	61131
3386	128290	61095
3387	128325	61056
3388	128359	61017
3389	128395	60978
3390	128431	60939
3391	128467	60900
3392	128505	60862
3393	128542	60824
3394	128577	60785
3395	128613	60746
3396	128651	60708
3397	128687	60670
3398	128729	60634
3399	128765	60595
3400	128799	60556
3401	128837	60517
3402	128872	60478
3403	128909	60440
3404	128946	60402
3405	129033	60387
3406	129068	60348
3407	129102	60308
3408	129139	60270
3409	129176	60231
3410	129212	60193
3411	129232	60146
3412	129268	60108
3413	129303	60069
3414	129339	60030
3415	129383	59995
3416	129426	59959
3417	129472	59925
3418	129514	59889
3419	129552	59851
3420	129593	59815
3421	129627	59775
3422	129664	59737
3423	129700	59698
3424	129736	59659
3425	129775	59622
3426	129814	59585
3427	129850	59546
3428	129885	59507
3429	129921	59468
3430	129958	59430
3431	129995	59391
3432	130073	59372
3433	130111	59334
3434	130146	59295
3435	130180	59255
3436	130218	59217
3437	130253	59178
3438	130288	59139
3439	130323	59100
3440	130359	59061
3441	130395	59022
3442	130430	58983
3443	130467	58945
3444	130503	58906
3445	130541	58868
3446	130576	58829
3447	130611	58790
3448	130647	58751
3449	130661	58702
3450	130698	58664
3451	130734	58625
3452	130769	58586
3453	130803	58547
3454	130841	58509
3455	130878	58470
3456	130915	58433
3457	130951	58394
3458	130986	58355
3459	131021	58316
3460	131057	58277
3461	131135	58257
3462	131172	58218
3463	131206	58179
3464	131242	58140
3465	131278	58101
3466	131314	58063
3467	131351	58025
3468	131415	57998
3469	131462	57964
3470	131500	57926
3471	131535	57887
3472	131570	57848
3473	131612	57812
3474	131649	57774
3475	131686	57736
3476	131722	57697
3477	131758	57658
3478	131798	57621
3479	131837	57584
3480	131873	57545
3481	131909	57506
3482	131943	57467
3483	131981	57429
3484	132016	57390
3485	132054	57352
3486	132091	57313
3487	132127	57275
3488	132215	57259
3489	132252	57221
3490	132291	57183
3491	132328	57145
3492	132365	57106
3493	132401	57068
3494	132439	57030
3495	132478	56992
3496	132516	56955
3497	132553	56917
3498	132592	56879
3499	132629	56841
3500	132664	56802
3501	132701	56763
3502	132749	56730
3503	132790	56693
3504	132828	56655
3505	132864	56617
3506	132899	56578
3507	132938	56540
3508	132977	56503
3509	133015	56465
3510	133052	56426
3511	133089	56388
3512	133103	56340
3513	133139	56301
3514	133181	56265
3515	133251	56241
3516	133306	56210
3517	133347	56174
3518	133388	56137
3519	133424	56099
3520	133460	56060
3521	133497	56021
3522	133532	55983
3523	133569	55944
3524	133610	55908
3525	133647	55869
3526	133683	55830
3527	133721	55793
3528	133757	55754
3529	133794	55716
3530	133832	55678
3531	133870	55640
3532	133907	55602
3533	133943	55563
3534	133979	55524
3535	134017	55486
3536	134057	55449
3537	134095	55411
3538	134130	55372
3539	134165	55333
3540	134200	55294
3541	134238	55256
3542	134311	55233
3543	134365	55202
3544	134402	55163
3545	134435	55123
3546	134472	55085
3547	134507	55046
3548	134541	55007
3549	134577	54968
3550	134614	54930
3551	134650	54891
3552	134689	54853
3553	134725	54815
3554	134761	54776
3555	134797	54737
3556	134832	54698
3557	134868	54660
3558	134907	54622
3559	134943	54584
3560	134978	54544
3561	134998	54499
3562	135033	54460
3563	135068	54421
3564	135111	54385
3565	135139	54343
3566	135178	54306
3567	135214	54267
3568	135252	54229
3569	135286	54190
3570	135325	54152
3571	135431	54142
3572	135468	54103
3573	135503	54064
3574	135543	54027
3575	135581	53989
3576	135617	53951
3577	135652	53912
3578	135688	53873
3579	135725	53835
3580	135763	53797
3581	135799	53758
3582	135835	53720
3583	135873	53682
3584	135911	53644
3585	135949	53606
3586	135986	53568
3587	136023	53529
3588	136059	53491
3589	136096	53453
3590	136132	53414
3591	136170	53376
3592	136209	53339
3593	136246	53300
3594	136281	53261
3595	136317	53222
3596	136351	53183
3597	136387	53144
3598	136459	53120
3599	136702	53162
3600	136740	53124
3601	136774	53084
3602	136808	53045
3603	136842	53005
3604	136877	52966
3605	136911	52927
3606	136952	52890
3607	136991	52852
3608	137028	52814
3609	137064	52775
3610	137100	52736
3611	137135	52697
3612	137175	52660
3613	137210	52621
3614	137246	52582
3615	137287	52545
3616	137334	52511
3617	137396	52482
3618	137433	52444
3619	137470	52405
3620	137506	52367
3621	137541	52327
3622	137577	52289
3623	137614	52250
3624	137654	52213
3625	137734	52191
3626	137772	52153
3627	137808	52114
3628	137845	52076
3629	137881	52037
3630	137916	51998
3631	137951	51959
3632	137989	51921
3633	138025	51882
3634	138065	51845
3635	138101	51807
3636	138138	51768
3637	138174	51729
3638	138209	51690
3639	138246	51652
3640	138284	51614
3641	138322	51576
3642	138357	51537
3643	138394	51499
3644	138429	51460
3645	138464	51420
3646	138505	51383
3647	138540	51345
3648	138575	51305
3649	138610	51266
3650	138645	51227
3651	138682	51189
3652	138720	51151
3653	138815	51134
3654	138851	51095
3655	138886	51056
3656	138924	51018
3657	138963	50981
3658	138998	50942
3659	139035	50903
3660	139070	50864
3661	139106	50825
3662	139147	50788
3663	139183	50750
3664	139219	50711
3665	139254	50672
3666	139289	50633
3667	139326	50595
3668	139363	50556
3669	139398	50517
3670	139434	50479
3671	139470	50440
3672	139506	50401
3673	139542	50362
3674	139580	50324
3675	139617	50286
3676	139653	50247
3677	139689	50209
3678	139724	50170
3679	139759	50130
3680	139799	50093
3681	139868	50067
3682	139926	50036
3683	139959	49996
3684	139997	49958
3685	140034	49920
3686	140068	49880
3687	140103	49841
3688	140139	49802
3689	140175	49764
3690	140218	49727
3691	140260	49691
3692	140296	49652
3693	140332	49613
3694	140368	49575
3695	140404	49536
3696	140419	49490
3697	140455	49451
3698	140490	49412
3699	140525	49373
3700	140560	49334
3701	140596	49296
3702	140633	49257
3703	140670	49219
3704	140705	49180
3705	140742	49141
3706	140777	49102
3707	140813	49064
3708	140851	49026
3709	140889	48988
3710	140983	48969
3711	141019	48931
3712	141070	48897
3713	141116	48862
3714	141159	48826
3715	141195	48787
3716	141231	48748
3717	141267	48710
3718	141308	48673
3719	141346	48635
3720	141380	48596
3721	141415	48557
3722	141451	48518
3723	141487	48479
3724	141525	48441
3725	141565	48404
3726	141600	48365
3727	141641	48328
3728	141676	48289
3729	141711	48250
3730	141747	48211
3731	141785	48173
3732	141820	48134
3733	141855	48095
3734	141891	48056
3735	141925	48017
3736	141959	47978
3737	142037	47953
3738	142087	47919
3739	142123	47881
3740	142158	47842
3741	142195	47803
3742	142234	47766
3743	142270	47727
3744	142306	47688
3745	142342	47650
3746	142378	47611
3747	142418	47574
3748	142454	47535
3749	142491	47497
3750	142505	47451
3751	142542	47412
3752	142577	47373
3753	142617	47336
3754	142656	47298
3755	142693	47260
3756	142728	47221
3757	142764	47182
3758	142798	47143
3759	142834	47104
3760	142871	47066
3761	142908	47028
3762	142943	46989
3763	142981	46951
3764	143016	46912
3765	143051	46873
3766	143146	46854
3767	143182	46815
3768	143219	46777
3769	143254	46738
3770	143290	46699
3771	143328	46661
3772	143365	46623
3773	143403	46585
3774	143437	46546
3775	143473	46507
3776	143512	46469
3777	143552	46432
3778	143592	46395
3779	143632	46357
3780	143668	46318
3781	143705	46280
3782	143741	46242
3783	143780	46204
3784	143818	46166
3785	143856	46128
3786	143891	46089
3787	143927	46050
3788	143964	46012
3789	144004	45974
3790	144039	45936
3791	144076	45897
3792	144114	45859
3793	144211	45840
3794	144248	45802
3795	144282	45763
3796	144318	45724
3797	144353	45685
3798	144389	45646
3799	144426	45608
3800	144464	45570
3801	144502	45532
3802	144538	45493
3803	144574	45455
3804	144610	45416
3805	144646	45377
3806	144688	45340
3807	144736	45306
3808	144783	45270
3809	144822	45233
3810	144859	45194
3811	144897	45156
3812	144933	45118
3813	144970	45079
3814	145005	45040
3815	145026	44997
3816	145061	44958
3817	145101	44921
3818	145137	44882
3819	145174	44844
3820	145240	44815
3821	145306	44785
3822	145345	44747
3823	145381	44709
3824	145417	44670
3825	145452	44631
3826	145490	44593
3827	145525	44554
3828	145568	44518
3829	145603	44479
3830	145638	44440
3831	145676	44402
3832	145713	44364
3833	145751	44325
3834	145790	44288
3835	145826	44249
3836	145861	44210
3837	145897	44172
3838	145933	44133
3839	145969	44094
3840	146007	44056
3841	146043	44018
3842	146078	43979
3843	146114	43940
3844	146150	43902
3845	146185	43863
3846	146226	43826
3847	146261	43787
3848	146351	43764
3849	146387	43726
3850	146425	43688
3851	146461	43649
3852	146497	43610
3853	146533	43572
3854	146577	43536
3855	146621	43499
3856	146664	43463
3857	146705	43426
3858	146742	43387
3859	146778	43349
3860	146814	43310
3861	146834	43267
3862	146878	43230
3863	146914	43192
3864	146951	43153
3865	146989	43115
3866	147024	43077
3867	147061	43038
3868	147105	43002
3869	147144	42964
3870	147178	42925
3871	147212	42886
3872	147249	42847
3873	147287	42809
3874	147326	42772
3875	147390	42741
3876	147453	42710
3877	147491	42672
3878	147527	42634
3879	147564	42595
3880	147600	42557
3881	147636	42518
3882	147673	42480
3883	147707	42441
3884	147748	42403
3885	147785	42365
3886	147821	42327
3887	147856	42288
3888	147892	42249
3889	147928	42211
3890	147970	42173
3891	148007	42135
3892	148043	42097
3893	148078	42058
3894	148114	42019
3895	148149	41980
3896	148190	41943
3897	148225	41904
3898	148260	41865
3899	148295	41827
3900	148330	41788
3901	148366	41749
3902	148410	41713
3903	148695	41744
3904	148732	41705
3905	148768	41667
3906	148803	41628
3907	148837	41589
3908	148871	41550
3909	148907	41511
3910	148947	41473
3911	148983	41435
3912	149018	41396
3913	149053	41357
3914	149088	41318
3915	149127	41280
3916	149166	41242
3917	149202	41204
3918	149238	41165
3919	149273	41126
3920	149309	41087
3921	149345	41049
3922	149384	41011
3923	149421	40972
3924	149457	40934
3925	149492	40895
3926	149528	40856
3927	149562	40817
3928	149606	40781
3929	149643	40742
3930	149678	40703
3931	149757	40676
3932	149793	40638
3933	149832	40600
3934	149867	40561
3935	149902	40522
3936	149939	40484
3937	149975	40445
3938	149995	40402
3939	150033	40364
3940	150070	40326
3941	150106	40287
3942	150140	40248
3943	150176	40209
3944	150213	40171
3945	150253	40133
3946	150289	40094
3947	150324	40056
3948	150361	40017
3949	150396	39978
3950	150432	39940
3951	150471	39902
3952	150516	39866
3953	150551	39827
3954	150587	39788
3955	150622	39749
3956	150658	39711
3957	150697	39673
3958	150733	39634
3959	150803	39604
3960	150861	39572
3961	150900	39534
3962	150942	39497
3963	150977	39458
3964	151015	39420
3965	151050	39381
3966	151087	39342
3967	151126	39304
3968	151147	39262
3969	151183	39224
3970	151220	39185
3971	151256	39147
3972	151292	39108
3973	151330	39070
3974	151368	39032
3975	151405	38993
3976	151441	38955
3977	151477	38916
3978	151498	38874
3979	151533	38835
3980	151572	38797
3981	151609	38759
3982	151644	38720
3983	151681	38681
3984	151720	38643
3985	151758	38606
3986	151795	38567
3987	151865	38537
3988	151923	38504
3989	151973	38469
3990	152030	38436
3991	152071	38398
3992	152107	38360
3993	152144	38321
3994	152187	38284
3995	152224	38246
3996	152260	38208
3997	152295	38169
3998	152331	38130
3999	152370	38092
4000	152408	38054
4001	152444	38015
4002	152479	37977
4003	152516	37938
4004	152552	37900
4005	152588	37861
4006	152625	37823
4007	152662	37784
4008	152696	37745
4009	152733	37707
4010	152768	37668
4011	152804	37629
4012	152844	37592
4013	152878	37553
4014	152970	37528
4015	153007	37489
4016	153043	37451
4017	153080	37412
4018	153116	37374
4019	153152	37335
4020	153186	37296
4021	153221	37257
4022	153258	37219
4023	153294	37180
4024	153330	37142
4025	153366	37103
4026	153402	37064
4027	153439	37026
4028	153480	36989
4029	153518	36951
4030	153555	36912
4031	153591	36874
4032	153626	36835
4033	153665	36797
4034	153708	36760
4035	153756	36724
4036	153796	36687
4037	153834	36649
4038	153870	36610
4039	153907	36571
4040	153949	36534
4041	154022	36504
4042	154076	36470
4043	154114	36432
4044	154152	36394
4045	154186	36355
4046	154222	36316
4047	154258	36278
4048	154296	36240
4049	154336	36202
4050	154373	36163
4051	154409	36125
4052	154444	36086
4053	154480	36047
4054	154519	36010
4055	154558	35972
4056	154595	35933
4057	154630	35895
4058	154666	35856
4059	154702	35817
4060	154738	35779
4061	154777	35741
4062	154812	35702
4063	154846	35663
4064	154882	35624
4065	154918	35586
4066	154956	35548
4067	154996	35510
4068	155031	35471
4069	155124	35446
4070	155160	35407
4071	155200	35369
4072	155237	35331
4073	155273	35292
4074	155308	35254
4075	155343	35215
4076	155378	35176
4077	155424	35140
4078	155459	35101
4079	155497	35063
4080	155534	35024
4081	155583	34989
4082	155629	34952
4083	155670	34915
4084	155706	34876
4085	155741	34837
4086	155777	34799
4087	155815	34761
4088	155852	34722
4089	155885	34683
4090	155924	34645
4091	155959	34606
4092	155995	34568
4093	156031	34529
4094	156069	34491
4095	156104	34452
4096	156184	34423
4097	156232	34387
4098	156272	34350
4099	156311	34312
4100	156346	34273
4101	156381	34234
4102	156420	34196
4103	156455	34157
4104	156494	34119
4105	156530	34081
4106	156565	34042
4107	156599	34003
4108	156634	33964
4109	156669	33926
4110	156708	33887
4111	156743	33849
4112	156777	33810
4113	156813	33771
4114	156848	33732
4115	156884	33694
4116	156927	33657
4117	156963	33618
4118	156999	33580
4119	157034	33541
4120	157068	33502
4121	157106	33464
4122	157145	33426
4123	157181	33387
4124	157276	33361
4125	157313	33323
4126	157351	33285
4127	157396	33248
4128	157442	33211
4129	157485	33174
4130	157523	33136
4131	157562	33098
4132	157598	33060
4133	157636	33021
4134	157671	32983
4135	157707	32944
4136	157744	32906
4137	157788	32869
4138	157826	32831
4139	157862	32792
4140	157898	32754
4141	157934	32715
4142	157971	32677
4143	158010	32639
4144	158045	32600
4145	158080	32561
4146	158117	32523
4147	158154	32485
4148	158194	32447
4149	158233	32409
4150	158269	32370
4151	158363	32343
4152	158399	32305
4153	158437	32267
4154	158473	32228
4155	158509	32190
4156	158546	32151
4157	158581	32113
4158	158617	32074
4159	158657	32036
4160	158693	31998
4161	158731	31959
4162	158768	31921
4163	158803	31882
4164	158842	31844
4165	158880	31806
4166	158917	31768
4167	158952	31729
4168	158990	31691
4169	159025	31652
4170	159061	31613
4171	159099	31575
4172	159134	31537
4173	159168	31498
4174	159203	31459
4175	159239	31420
4176	159278	31382
4177	159319	31345
4178	159602	31355
4179	159638	31316
4180	159671	31277
4181	159705	31238
4182	159738	31199
4183	159772	31160
4184	159807	31121
4185	159844	31083
4186	159882	31044
4187	159917	31005
4188	159952	30967
4189	159989	30928
4190	160024	30889
4191	160062	30851
4192	160100	30813
4193	160134	30774
4194	160169	30735
4195	160205	30697
4196	160239	30658
4197	160278	30620
4198	160313	30581
4199	160348	30542
4200	160383	30503
4201	160420	30465
4202	160454	30426
4203	160494	30388
4204	160530	30350
4205	160566	30311
4206	160633	30278
4207	160701	30246
4208	160742	30208
4209	160764	30167
4210	160803	30129
4211	160839	30090
4212	160874	30051
4213	160912	30013
4214	160950	29975
4215	160987	29936
4216	161022	29898
4217	161057	29859
4218	161093	29820
4219	161127	29781
4220	161170	29744
4221	161222	29708
4222	161266	29671
4223	161304	29633
4224	161341	29595
4225	161381	29557
4226	161417	29518
4227	161453	29480
4228	161489	29441
4229	161526	29403
4230	161562	29364
4231	161601	29326
4232	161636	29287
4233	161706	29255
4234	161769	29221
4235	161806	29183
4236	161844	29145
4237	161879	29106
4238	161915	29067
4239	161950	29028
4240	161985	28990
4241	162031	28953
4242	162065	28914
4243	162101	28875
4244	162137	28837
4245	162174	28798
4246	162210	28760
4247	162250	28722
4248	162288	28684
4249	162325	28645
4250	162363	28607
4251	162399	28568
4252	162435	28530
4253	162480	28493
4254	162516	28454
4255	162552	28416
4256	162589	28377
4257	162624	28339
4258	162661	28300
4259	162699	28262
4260	162750	28226
4261	162835	28196
4262	162870	28157
4263	162910	28119
4264	162945	28080
4265	162982	28042
4266	163017	28003
4267	163055	27965
4268	163092	27926
4269	163133	27889
4270	163168	27850
4271	163202	27811
4272	163237	27772
4273	163274	27734
4274	163310	27696
4275	163349	27657
4276	163386	27619
4277	163420	27580
4278	163456	27541
4279	163491	27503
4280	163527	27464
4281	163567	27426
4282	163603	27388
4283	163638	27349
4284	163674	27310
4285	163710	27272
4286	163746	27233
4287	163784	27195
4288	163866	27164
4289	163921	27129
4290	163958	27090
4291	163999	27053
4292	164035	27014
4293	164071	26975
4294	164107	26937
4295	164143	26898
4296	164180	26860
4297	164218	26822
4298	164252	26783
4299	164287	26744
4300	164323	26705
4301	164360	26667
4302	164381	26626
4303	164420	26588
4304	164468	26551
4305	164510	26514
4306	164552	26476
4307	164587	26437
4308	164623	26399
4309	164661	26361
4310	164696	26322
4311	164731	26283
4312	164766	26245
4313	164801	26206
4314	164841	26168
4315	164878	26129
4316	164975	26101
4317	165013	26062
4318	165056	26025
4319	165093	25987
4320	165129	25948
4321	165165	25909
4322	165201	25871
4323	165239	25832
4324	165277	25794
4325	165312	25755
4326	165347	25717
4327	165382	25678
4328	165417	25639
4329	165454	25601
4330	165493	25563
4331	165529	25524
4332	165566	25486
4333	165602	25447
4334	165637	25409
4335	165675	25370
4336	165713	25332
4337	165748	25294
4338	165784	25255
4339	165819	25216
4340	165857	25178
4341	165892	25139
4342	165930	25101
4343	165966	25063
4344	166066	25034
4345	166102	24995
4346	166140	24957
4347	166186	24920
4348	166232	24883
4349	166276	24845
4350	166313	24807
4351	166352	24769
4352	166389	24731
4353	166425	24692
4354	166461	24653
4355	166495	24615
4356	166534	24576
4357	166572	24538
4358	166614	24500
4359	166651	24462
4360	166688	24424
4361	166724	24385
4362	166762	24347
4363	166802	24309
4364	166837	24270
4365	166873	24232
4366	166909	24193
4367	166943	24154
4368	166980	24116
4369	167019	24078
4370	167055	24039
4371	167150	24009
4372	167184	23970
4373	167222	23932
4374	167257	23893
4375	167294	23855
4376	167330	23816
4377	167365	23778
4378	167401	23739
4379	167441	23701
4380	167476	23663
4381	167511	23624
4382	167546	23585
4383	167581	23547
4384	167615	23508
4385	167653	23470
4386	167689	23431
4387	167725	23392
4388	167759	23354
4389	167795	23315
4390	167830	23276
4391	167871	23239
4392	167893	23198
4393	167928	23159
4394	167965	23121
4395	168001	23082
4396	168036	23044
4397	168075	23006
4398	168115	22968
4399	168373	22959
4400	168409	22921
4401	168444	22882
4402	168456	22840
4403	168476	22800
4404	168510	22761
4405	168544	22722
4406	168577	22683
4407	168613	22645
4408	168651	22606
4409	168687	22568
4410	168722	22529
4411	168756	22490
4412	168792	22452
4413	168832	22414
4414	168868	22375
4415	168906	22337
4416	168940	22298
4417	168975	22259
4418	169012	22221
4419	169052	22183
4420	169086	22144
4421	169122	22105
4422	169157	22067
4423	169194	22028
4424	169230	21990
4425	169273	21952
4426	169310	21914
4427	169346	21875
4428	169412	21841
4429	169481	21806
4430	169533	21770
4431	169580	21733
4432	169621	21695
4433	169658	21656
4434	169696	21618
4435	169734	21580
4436	169770	21541
4437	169808	21503
4438	169842	21464
4439	169876	21425
4440	169914	21387
4441	169954	21349
4442	169990	21310
4443	170024	21272
4444	170059	21233
4445	170096	21195
4446	170132	21156
4447	170172	21118
4448	170209	21080
4449	170245	21041
4450	170284	21003
4451	170320	20964
4452	170356	20926
4453	170393	20887
4454	170429	20849
4455	170506	20815
4456	170561	20779
4457	170610	20742
4458	170646	20704
4459	170681	20665
4460	170717	20626
4461	170752	20588
4462	170789	20549
4463	170828	20511
4464	170864	20473
4465	170899	20434
4466	170937	20396
4467	170972	20357
4468	171007	20318
4469	171049	20280
4470	171099	20244
4471	171143	20206
4472	171182	20168
4473	171218	20129
4474	171257	20091
4475	171295	20053
4476	171330	20014
4477	171367	19976
4478	171402	19937
4479	171440	19899
4480	171479	19861
4481	171515	19822
4482	171596	19789
4483	171650	19752
4484	171691	19714
4485	171728	19676
4486	171765	19637
4487	171799	19599
4488	171834	19560
4489	171871	19522
4490	171911	19484
4491	171946	19445
4492	171981	19406
4493	172017	19368
4494	172027	19326
4495	172063	19288
4496	172099	19249
4497	172138	19211
4498	172174	19172
4499	172209	19134
4500	172246	19095
4501	172281	19057
4502	172317	19018
4503	172356	18980
4504	172392	18942
4505	172427	18903
4506	172462	18864
4507	172498	18826
4508	172533	18787
4509	172577	18750
4510	172653	18715
4511	172728	18681
4512	172764	18643
4513	172782	18602
4514	172817	18564
4515	172851	18525
4516	172886	18486
4517	172922	18448
4518	172957	18409
4519	172995	18371
4520	173034	18333
4521	173070	18294
4522	173106	18255
4523	173140	18217
4524	173177	18178
4525	173214	18140
4526	173254	18102
4527	173291	18063
4528	173327	18025
4529	173362	17986
4530	173396	17948
4531	173432	17909
4532	173471	17871
4533	173506	17832
4534	173542	17794
4535	173577	17755
4536	173612	17717
4537	173647	17678
4538	173688	17640
4539	173788	17608
4540	173825	17570
4541	173865	17532
4542	173908	17494
4543	173943	17455
4544	173980	17417
4545	174015	17378
4546	174051	17340
4547	174087	17301
4548	174127	17263
4549	174162	17224
4550	174198	17186
4551	174234	17147
4552	174271	17109
4553	174307	17070
4554	174346	17032
4555	174381	16994
4556	174417	16955
4557	174452	16917
4558	174489	16878
4559	174525	16840
4560	174565	16802
4561	174602	16763
4562	174638	16725
4563	174673	16686
4564	174710	16648
4565	174747	16609
4566	174785	16571
4567	174886	16539
4568	174923	16500
4569	174957	16462
4570	174996	16423
4571	175033	16385
4572	175068	16346
4573	175104	16308
4574	175139	16269
4575	175176	16231
4576	175217	16193
4577	175258	16155
4578	175294	16116
4579	175332	16078
4580	175368	16039
4581	175405	16001
4582	175442	15963
4583	175477	15924
4584	175513	15886
4585	175548	15847
4586	175583	15809
4587	175619	15770
4588	175674	15733
4589	175721	15696
4590	175761	15658
4591	175784	15618
4592	175820	15580
4593	175857	15541
4594	175922	15505
4595	175997	15470
4596	176033	15432
4597	176071	15393
4598	176106	15355
4599	176142	15316
4600	176177	15278
4601	176213	15239
4602	176250	15201
4603	176289	15163
4604	176325	15124
4605	176359	15085
4606	176397	15047
4607	176433	15009
4608	176468	14970
4609	176506	14932
4610	176543	14893
4611	176579	14855
4612	176616	14816
4613	176650	14778
4614	176686	14739
4615	176734	14702
4616	176773	14664
4617	176808	14625
4618	176845	14587
4619	176881	14548
4620	176918	14510
4621	176955	14471
4622	177231	14453
4623	177268	14414
4624	177301	14375
4625	177334	14337
4626	177367	14298
4627	177400	14259
4628	177436	14220
4629	177475	14182
4630	177512	14144
4631	177547	14105
4632	177581	14066
4633	177615	14028
4634	177652	13989
4635	177691	13951
4636	177727	13913
4637	177763	13874
4638	177797	13835
4639	177833	13797
4640	177868	13758
4641	177909	13720
4642	177945	13682
4643	177980	13643
4644	178015	13605
4645	178037	13565
4646	178072	13526
4647	178109	13488
4648	178147	13450
4649	178184	13411
4650	178222	13373
4651	178333	13340
4652	178368	13301
4653	178404	13263
4654	178440	13224
4655	178474	13186
4656	178510	13147
4657	178546	13109
4658	178586	13071
4659	178622	13032
4660	178664	12994
4661	178713	12956
4662	178755	12918
4663	178796	12880
4664	178834	12842
4665	178871	12803
4666	178906	12765
4667	178942	12726
4668	178978	12688
4669	179016	12650
4670	179053	12611
4671	179089	12573
4672	179124	12534
4673	179162	12496
4674	179197	12457
4675	179238	12419
4676	179275	12381
4677	179311	12342
4678	179378	12306
4679	179448	12269
4680	179491	12231
4681	179526	12193
4682	179563	12154
4683	179597	12116
4684	179632	12077
4685	179667	12039
4686	179705	12000
4687	179740	11962
4688	179776	11923
4689	179812	11885
4690	179848	11846
4691	179885	11808
4692	179923	11769
4693	179960	11731
4694	179994	11692
4695	180030	11654
4696	180065	11615
4697	180100	11577
4698	180138	11538
4699	180175	11500
4700	180212	11462
4701	180249	11423
4702	180284	11385
4703	180320	11346
4704	180363	11308
4705	180400	11270
4706	180481	11234
4707	180538	11197
4708	180577	11159
4709	180612	11120
4710	180646	11081
4711	180683	11043
4712	180720	11005
4713	180754	10966
4714	180792	10928
4715	180828	10889
4716	180865	10851
4717	180899	10812
4718	180935	10774
4719	180970	10735
4720	181010	10697
4721	181046	10658
4722	181083	10620
4723	181117	10581
4724	181152	10543
4725	181188	10504
4726	181228	10466
4727	181263	10428
4728	181300	10389
4729	181335	10351
4730	181371	10312
4731	181408	10274
4732	181452	10236
4733	181489	10197
4734	181565	10161
4735	181628	10124
4736	181669	10086
4737	181708	10048
4738	181743	10009
4739	181778	9970
4740	181814	9932
4741	181849	9893
4742	181891	9855
4743	181926	9817
4744	181961	9778
4745	181997	9740
4746	182033	9701
4747	182070	9663
4748	182110	9625
4749	182145	9586
4750	182179	9548
4751	182216	9509
4752	182251	9471
4753	182288	9432
4754	182327	9394
4755	182363	9355
4756	182398	9317
