iter	RMSE
3219	1.477282155
3220	1.477216408
3221	1.477184422
3222	1.477182235
3223	1.476873383
3224	1.476703106
3225	1.476525541
3226	1.476159688
3227	1.476156778
3228	1.476148657
3229	1.47614739
3230	1.47592653
3231	1.475657797
3232	1.475655533
3233	1.475324953
3234	1.475125356
3235	1.47493194
3236	1.474880105
3237	1.474523925
3238	1.474523227
3239	1.4744608
3240	1.47446066
3241	1.474274605
3242	1.474273674
3243	1.474271286
3244	1.473911192
3245	1.473791277
3246	1.473791127
3247	1.473649229
3248	1.473648979
3249	1.473329139
3250	1.473325376
3251	1.473324288
3252	1.473312531
3253	1.473040899
3254	1.472717182
3255	1.472716809
3256	1.472714263
3257	1.472413345
3258	1.472097453
3259	1.471831409
3260	1.471593236
3261	1.471240581
3262	1.4711888
3263	1.471012313
3264	1.470981693
3265	1.470538543
3266	1.470538026
3267	1.470132477
3268	1.469991136
3269	1.46999077
3270	1.469760372
3271	1.468985709
3272	1.468855781
3273	1.468779303
3274	1.468776846
3275	1.468498461
3276	1.46849836
3277	1.468497892
3278	1.467901803
3279	1.467901185
3280	1.467845949
3281	1.467845597
3282	1.467586596
3283	1.46719418
3284	1.466776701
3285	1.466775044
3286	1.466626099
3287	1.466347965
3288	1.466343066
3289	1.466335508
3290	1.466287138
3291	1.466281308
3292	1.466280816
3293	1.466224846
3294	1.466224085
3295	1.466221128
3296	1.466220008
3297	1.465925505
3298	1.465535286
3299	1.465534018
3300	1.465533962
3301	1.465533956
3302	1.465340272
3303	1.465259557
3304	1.464896845
3305	1.464895729
3306	1.464850495
3307	1.46484973
3308	1.464820558
3309	1.464761409
3310	1.464439766
3311	1.464437931
3312	1.464306353
3313	1.463907458
3314	1.463902531
3315	1.463896526
3316	1.463668278
3317	1.463613491
3318	1.46361278
3319	1.463028243
3320	1.462981119
3321	1.462673327
3322	1.462589187
3323	1.462439821
3324	1.462258023
3325	1.461704705
3326	1.461410568
3327	1.461407255
3328	1.461406697
3329	1.461352625
3330	1.461347583
3331	1.461346883
3332	1.461344111
3333	1.461311388
3334	1.461310981
3335	1.461279756
3336	1.461279058
3337	1.46094829
3338	1.460948171
3339	1.460909487
3340	1.460904821
3341	1.460824528
3342	1.460806572
3343	1.460800633
3344	1.460465083
3345	1.460258996
3346	1.460039948
3347	1.459987058
3348	1.459986894
3349	1.459252712
3350	1.459252464
3351	1.459245094
3352	1.459125663
3353	1.459124669
3354	1.458760065
3355	1.458752696
3356	1.458751643
3357	1.458750206
3358	1.458748919
3359	1.45871844
3360	1.458693075
3361	1.458572212
3362	1.458570659
3363	1.458500588
3364	1.458496003
3365	1.458495594
3366	1.458494681
3367	1.458297698
3368	1.458295528
3369	1.458020494
3370	1.458020187
3371	1.457902566
3372	1.45782123
3373	1.457817359
3374	1.45766584
3375	1.4576653
3376	1.457665242
3377	1.457313309
3378	1.457249786
3379	1.45724903
3380	1.457175019
3381	1.457035249
3382	1.45680458
3383	1.456738376
3384	1.456719682
3385	1.45628843
3386	1.456287399
3387	1.455983793
3388	1.455811904
3389	1.455811723
3390	1.455664532
3391	1.455662651
3392	1.455221351
3393	1.455060495
3394	1.455057676
3395	1.4548833
3396	1.454726934
3397	1.454726527
3398	1.454664989
3399	1.454589161
3400	1.454587679
3401	1.454587522
3402	1.454476553
3403	1.454399749
3404	1.454398637
3405	1.454398448
3406	1.454397472
3407	1.454236092
3408	1.454235642
3409	1.454234971
3410	1.454036873
3411	1.454036835
3412	1.45378179
3413	1.453780497
3414	1.453590851
3415	1.453590575
3416	1.453044237
3417	1.452967388
3418	1.452939094
3419	1.452912466
3420	1.452912302
3421	1.452828291
3422	1.452344806
3423	1.452285244
3424	1.452278542
3425	1.4522774
3426	1.452184355
3427	1.452181268
3428	1.451617859
3429	1.451598449
3430	1.45135779
3431	1.45135767
3432	1.450952237
3433	1.450737942
3434	1.450737047
3435	1.450736598
3436	1.450736276
3437	1.450643887
3438	1.450486218
3439	1.450267429
3440	1.450265007
3441	1.45026462
3442	1.450121841
3443	1.450121724
3444	1.449746162
3445	1.449509258
3446	1.449508572
3447	1.449507415
3448	1.44943513
3449	1.449435052
3450	1.449427097
3451	1.448921262
3452	1.44891517
3453	1.448758351
3454	1.448293409
3455	1.448293319
3456	1.448078811
3457	1.447929918
3458	1.447915823
3459	1.447769397
3460	1.447731484
3461	1.447730505
3462	1.447312816
3463	1.446991043
3464	1.446890119
3465	1.446821438
3466	1.446519927
3467	1.446518491
3468	1.446517195
3469	1.446292292
3470	1.446291794
3471	1.446284014
3472	1.446281847
3473	1.446277682
3474	1.44594259
3475	1.445672447
3476	1.445260183
3477	1.444911983
3478	1.44441316
3479	1.44441206
3480	1.444083958
3481	1.443793086
3482	1.443792498
3483	1.443701377
3484	1.443700095
3485	1.443698754
3486	1.443698068
3487	1.443484748
3488	1.443482123
3489	1.443482031
3490	1.443380425
3491	1.443380244
3492	1.443354548
3493	1.442957027
3494	1.442956944
3495	1.442738268
3496	1.442488146
3497	1.442485579
3498	1.442189544
3499	1.441747272
3500	1.441137605
3501	1.441002891
3502	1.440607272
3503	1.440543804
3504	1.44034121
3505	1.439934254
3506	1.439933668
3507	1.439926338
3508	1.439925039
3509	1.439890295
3510	1.439887934
3511	1.439887142
3512	1.439887125
3513	1.439886625
3514	1.439791662
3515	1.439742596
3516	1.439652983
3517	1.43944188
3518	1.439441079
3519	1.439216849
3520	1.438774288
3521	1.438462739
3522	1.438235388
3523	1.437752945
3524	1.437415867
3525	1.437324134
3526	1.437317095
3527	1.437142419
3528	1.437140904
3529	1.437130192
3530	1.436690697
3531	1.436610522
3532	1.436216895
3533	1.435654972
3534	1.434963749
3535	1.434963273
3536	1.434805909
3537	1.434708589
3538	1.434706078
3539	1.434612786
3540	1.434608122
3541	1.434515196
3542	1.434492739
3543	1.434310523
3544	1.434306408
3545	1.434050157
3546	1.433734899
3547	1.433538358
3548	1.433536595
3549	1.433520165
3550	1.433514959
3551	1.433137625
3552	1.432861953
3553	1.432861572
3554	1.432511858
3555	1.43222558
3556	1.432134542
3557	1.43190604
3558	1.43190551
3559	1.43155265
3560	1.431333817
3561	1.431333636
3562	1.431327295
3563	1.431326524
3564	1.43132615
3565	1.431325983
3566	1.431284375
3567	1.430840674
3568	1.430839726
3569	1.430836608
3570	1.430787955
3571	1.430787398
3572	1.430652726
3573	1.430652574
3574	1.43030869
3575	1.430286691
3576	1.430143231
3577	1.430138908
3578	1.430135025
3579	1.429787409
3580	1.429784333
3581	1.429762032
3582	1.429707422
3583	1.42952964
3584	1.429528407
3585	1.429465421
3586	1.429287376
3587	1.428533814
3588	1.428532405
3589	1.428449309
3590	1.428430663
3591	1.428419197
3592	1.428418731
3593	1.428132411
3594	1.428129726
3595	1.428129201
3596	1.427815011
3597	1.427775807
3598	1.427648997
3599	1.42764764
3600	1.427230557
3601	1.427229253
3602	1.427227991
3603	1.427227838
3604	1.426961963
3605	1.426937431
3606	1.426935539
3607	1.426801983
3608	1.426788286
3609	1.42653229
3610	1.426153051
3611	1.426151896
3612	1.426150753
3613	1.426149115
3614	1.425743094
3615	1.425737736
3616	1.425733346
3617	1.425712756
3618	1.425711684
3619	1.425373868
3620	1.425235047
3621	1.424764575
3622	1.424758195
3623	1.42436268
3624	1.424249453
3625	1.423645938
3626	1.423502429
3627	1.423456926
3628	1.423435935
3629	1.423431646
3630	1.423188218
3631	1.422869117
3632	1.422741996
3633	1.42273659
3634	1.422699544
3635	1.422417367
3636	1.422417049
3637	1.422166734
3638	1.422160953
3639	1.422155589
3640	1.4220974
3641	1.421846963
3642	1.421619901
3643	1.421408092
3644	1.421351372
3645	1.421306548
3646	1.421061422
3647	1.421060452
3648	1.421052391
3649	1.420887903
3650	1.42060945
3651	1.420335985
3652	1.420334836
3653	1.420200377
3654	1.420187598
3655	1.419780464
3656	1.419189681
3657	1.419070013
3658	1.418975299
3659	1.41874514
3660	1.418536368
3661	1.418402787
3662	1.418402387
3663	1.41831183
3664	1.418280646
3665	1.418280553
3666	1.41807756
3667	1.418077333
3668	1.418069366
3669	1.417644844
3670	1.416882043
3671	1.416881071
3672	1.416878207
3673	1.416855347
3674	1.416853366
3675	1.416849009
3676	1.416537084
3677	1.416067774
3678	1.416067293
3679	1.416065883
3680	1.415628082
3681	1.415418975
3682	1.41487772
3683	1.414857202
3684	1.414845856
3685	1.414844188
3686	1.414589288
3687	1.414587799
3688	1.414587157
3689	1.414586658
3690	1.414585524
3691	1.4143268
3692	1.414111984
3693	1.414069124
3694	1.413995837
3695	1.413862582
3696	1.413862552
3697	1.413853845
3698	1.413845359
3699	1.41384453
3700	1.413786878
3701	1.413679945
3702	1.413478266
3703	1.413470921
3704	1.413384273
3705	1.413258725
3706	1.413210471
3707	1.412936142
3708	1.41290446
3709	1.412822682
3710	1.412822514
3711	1.412568903
3712	1.412542051
3713	1.412541698
3714	1.412541363
3715	1.412539745
3716	1.412534563
3717	1.412533404
3718	1.412476355
3719	1.412188104
3720	1.411920917
3721	1.411878005
3722	1.411745307
3723	1.411590327
3724	1.411433886
3725	1.411046631
3726	1.411046419
3727	1.411046077
3728	1.410857681
3729	1.410854291
3730	1.410853971
3731	1.410852772
3732	1.410850758
3733	1.410503857
3734	1.41016094
3735	1.410160416
3736	1.410083861
3737	1.410080219
3738	1.410037725
3739	1.410000517
3740	1.409521074
3741	1.409520861
3742	1.409520077
3743	1.409519462
3744	1.409486221
3745	1.409376797
3746	1.409263331
3747	1.409241492
3748	1.409236126
3749	1.409131426
3750	1.409131398
3751	1.409129205
3752	1.409110783
3753	1.408783112
3754	1.408745806
3755	1.40873611
3756	1.408650721
3757	1.408480333
3758	1.408480177
3759	1.408480044
3760	1.408476121
3761	1.408157549
3762	1.408157409
3763	1.408154589
3764	1.408154514
3765	1.408136046
3766	1.408079688
3767	1.407888274
3768	1.407887923
3769	1.407881939
3770	1.407879056
3771	1.407878247
3772	1.407784698
3773	1.407489188
3774	1.407438129
3775	1.407353045
3776	1.407254326
3777	1.407253846
3778	1.406818355
3779	1.40652353
3780	1.406517334
3781	1.406450797
3782	1.406408701
3783	1.406407499
3784	1.406159406
3785	1.406156417
3786	1.406155077
3787	1.406148272
3788	1.406135272
3789	1.406134874
3790	1.406051648
3791	1.405916937
3792	1.405860679
3793	1.40586039
3794	1.405334489
3795	1.405280294
3796	1.405109592
3797	1.405054558
3798	1.40487977
3799	1.404530332
3800	1.404219741
3801	1.404218715
3802	1.403885243
3803	1.403517176
3804	1.40351609
3805	1.40351385
3806	1.403457648
3807	1.403343375
3808	1.403342584
3809	1.403341943
3810	1.403019793
3811	1.403016797
3812	1.402994149
3813	1.402978714
3814	1.402763546
3815	1.402763493
3816	1.4026668
3817	1.402662756
3818	1.40266187
3819	1.402395981
3820	1.402016877
3821	1.401990847
3822	1.401909926
3823	1.401773919
3824	1.401600739
3825	1.401393787
3826	1.401393204
3827	1.401385612
3828	1.401385311
3829	1.401384779
3830	1.401384537
3831	1.400993576
3832	1.40077735
3833	1.400712933
3834	1.400705358
3835	1.40063943
3836	1.400638806
3837	1.400636423
3838	1.400595641
3839	1.400594791
3840	1.40059191
3841	1.400590398
3842	1.400296654
3843	1.400290113
3844	1.400288337
3845	1.400286528
3846	1.400286364
3847	1.399903384
3848	1.399902641
3849	1.39978948
3850	1.399488742
3851	1.399338465
3852	1.398848812
3853	1.398847332
3854	1.398842314
3855	1.398840715
3856	1.398753083
3857	1.398752048
3858	1.398369846
3859	1.398366663
3860	1.398137789
3861	1.398137724
3862	1.398137681
3863	1.398066599
3864	1.397658865
3865	1.397461748
3866	1.397454674
3867	1.397343874
3868	1.397343234
3869	1.397342975
3870	1.39734001
3871	1.397337062
3872	1.397317444
3873	1.397279606
3874	1.397076709
3875	1.397076422
3876	1.397016724
3877	1.396643394
3878	1.396501546
3879	1.396106243
3880	1.395680256
3881	1.395679079
3882	1.395678974
3883	1.395677716
3884	1.395677471
3885	1.39567458
3886	1.395674368
3887	1.395353619
3888	1.395351839
3889	1.395323437
3890	1.39532289
3891	1.395166993
3892	1.39516687
3893	1.395166111
3894	1.395165099
3895	1.395041913
3896	1.394876286
3897	1.394666266
3898	1.39465668
3899	1.394656182
3900	1.394646783
3901	1.394574433
3902	1.394560236
3903	1.394560012
3904	1.394356148
3905	1.394355648
3906	1.394279727
3907	1.394277975
3908	1.394132457
3909	1.393959755
3910	1.393958731
3911	1.393908954
3912	1.393907999
3913	1.393907281
3914	1.393906967
3915	1.393536987
3916	1.393351403
3917	1.393154867
3918	1.393153025
3919	1.393084747
3920	1.393083602
3921	1.393083388
3922	1.393060366
3923	1.393057452
3924	1.392679525
3925	1.392676653
3926	1.392463207
3927	1.392192198
3928	1.392191663
3929	1.391985385
3930	1.391984729
3931	1.391972953
3932	1.391825509
3933	1.391823603
3934	1.391816429
3935	1.391792267
3936	1.391636353
3937	1.391619294
3938	1.39161926
3939	1.391596467
3940	1.391595058
3941	1.391576517
3942	1.39138244
3943	1.391202996
3944	1.39117512
3945	1.390889906
3946	1.390803135
3947	1.390521485
3948	1.390518294
3949	1.390508725
3950	1.390506189
3951	1.390362907
3952	1.390362527
3953	1.390361522
3954	1.390361488
3955	1.390360898
3956	1.39035918
3957	1.390331676
3958	1.390331042
3959	1.39030211
3960	1.390107603
3961	1.389855099
3962	1.389601571
3963	1.389601543
3964	1.389408849
3965	1.389407814
3966	1.389407518
3967	1.389407288
3968	1.38940709
3969	1.389406933
3970	1.38940491
3971	1.389404331
3972	1.389391439
3973	1.388978111
3974	1.388977579
3975	1.38897674
3976	1.388638197
3977	1.388637651
3978	1.388637605
3979	1.388637164
3980	1.388636371
3981	1.388482482
3982	1.388386087
3983	1.388064608
3984	1.388064505
3985	1.38761961
3986	1.387610246
3987	1.387591782
3988	1.387584832
3989	1.387583842
3990	1.387582465
3991	1.387580765
3992	1.387580075
3993	1.387562196
3994	1.387560964
3995	1.387557304
3996	1.387552909
3997	1.387552302
3998	1.387236095
3999	1.386821321
4000	1.386702757
4001	1.386696265
4002	1.38669552
4003	1.386317772
4004	1.386317336
4005	1.386295148
4006	1.386294513
4007	1.386291216
4008	1.386289951
4009	1.386288288
4010	1.386287597
4011	1.386282965
4012	1.386282721
4013	1.386036257
4014	1.385787248
4015	1.385433698
4016	1.385256475
4017	1.385256269
4018	1.385255078
4019	1.385100412
4020	1.385097991
4021	1.385069918
4022	1.385064107
4023	1.384979714
4024	1.384979094
4025	1.384640932
4026	1.384634289
4027	1.384633409
4028	1.384438689
4029	1.384438218
4030	1.384437382
4031	1.384434935
4032	1.384306127
4033	1.384143456
4034	1.384099479
4035	1.383638587
4036	1.383638027
4037	1.383523733
4038	1.383523598
4039	1.383519751
4040	1.383519568
4041	1.38334188
4042	1.383212635
4043	1.3829822
4044	1.382978265
4045	1.382977511
4046	1.382976857
4047	1.382835149
4048	1.382390917
4049	1.382302829
4050	1.382155515
4051	1.381784795
4052	1.381783394
4053	1.381370769
4054	1.381068499
4055	1.380969801
4056	1.380969545
4057	1.380759113
4058	1.380749082
4059	1.380747908
4060	1.380391826
4061	1.380391546
4062	1.380390652
4063	1.380310904
4064	1.379878172
4065	1.379876257
4066	1.379876128
4067	1.379874213
4068	1.379872205
4069	1.379871715
4070	1.379871572
4071	1.379870895
4072	1.379868876
4073	1.37984788
4074	1.379847586
4075	1.379847448
4076	1.379847424
4077	1.3795611
4078	1.379559951
4079	1.379112023
4080	1.379105708
4081	1.379058156
4082	1.379056292
4083	1.379043807
4084	1.379042683
4085	1.379041796
4086	1.378826404
4087	1.378821457
4088	1.378820435
4089	1.378815593
4090	1.378702976
4091	1.378701362
4092	1.378507436
4093	1.37850658
4094	1.378505888
4095	1.378358439
4096	1.378355092
4097	1.378353481
4098	1.378007764
4099	1.37800669
4100	1.37776232
4101	1.377677028
4102	1.377280794
4103	1.376802988
4104	1.376759773
4105	1.376561461
4106	1.376557019
4107	1.376350141
4108	1.376349755
4109	1.376261731
4110	1.376256848
4111	1.376255687
4112	1.376255139
4113	1.376157878
4114	1.376154507
4115	1.376030028
4116	1.376028628
4117	1.375763638
4118	1.375564019
4119	1.375563178
4120	1.375562335
4121	1.375166082
4122	1.374717166
4123	1.374569495
4124	1.374562113
4125	1.374561855
4126	1.374560179
4127	1.374379935
4128	1.3743791
4129	1.37437864
4130	1.374374081
4131	1.374250303
4132	1.374249471
4133	1.373831594
4134	1.373605904
4135	1.373604094
4136	1.373602121
4137	1.373601501
4138	1.373600787
4139	1.37354095
4140	1.373540511
4141	1.373422087
4142	1.373422007
4143	1.373181511
4144	1.373071364
4145	1.37307081
4146	1.372842995
4147	1.372842917
4148	1.372540571
4149	1.372538676
4150	1.372472858
4151	1.37247259
4152	1.372471498
4153	1.372076173
4154	1.37207462
4155	1.372042927
4156	1.371998036
4157	1.371996035
4158	1.371957416
4159	1.371953207
4160	1.371674468
4161	1.37142222
4162	1.371213994
4163	1.371213493
4164	1.371212261
4165	1.371210419
4166	1.371210311
4167	1.371054442
4168	1.370797499
4169	1.370434046
4170	1.370433815
4171	1.370418669
4172	1.370417496
4173	1.370309228
4174	1.370307132
4175	1.370217402
4176	1.369778853
4177	1.369609472
4178	1.369496566
4179	1.369495692
4180	1.369494142
4181	1.369326678
4182	1.369326153
4183	1.368992656
4184	1.368992331
4185	1.36898809
4186	1.368981686
4187	1.368980725
4188	1.368734941
4189	1.368712172
4190	1.36871215
4191	1.368711038
4192	1.36844519
4193	1.368425309
4194	1.368424816
4195	1.368424781
4196	1.368256299
4197	1.368256039
4198	1.368255797
4199	1.368255432
4200	1.368214659
4201	1.368214246
4202	1.3682087
4203	1.368208275
4204	1.368135633
4205	1.368135307
4206	1.368134713
4207	1.368126788
4208	1.368066758
4209	1.36806673
4210	1.368060347
4211	1.367703961
4212	1.367697312
4213	1.367483428
4214	1.367460734
4215	1.367125287
4216	1.367124761
4217	1.367116048
4218	1.367115872
4219	1.367109019
4220	1.367108151
4221	1.367108049
4222	1.367103648
4223	1.367093973
4224	1.367093763
4225	1.367093588
4226	1.367049972
4227	1.367017819
4228	1.367017208
4229	1.36694379
4230	1.366779377
4231	1.3666837
4232	1.366683534
4233	1.366683371
4234	1.366683307
4235	1.366679763
4236	1.366679072
4237	1.366678656
4238	1.366559167
4239	1.366093714
4240	1.366093399
4241	1.365988705
4242	1.365673416
4243	1.365672969
4244	1.365672411
4245	1.36567193
4246	1.36567123
4247	1.365670199
4248	1.365664775
4249	1.365617259
4250	1.365608589
4251	1.365215751
4252	1.365215715
4253	1.365215382
4254	1.365214745
4255	1.364961784
4256	1.364640372
4257	1.364638811
4258	1.364424238
4259	1.364422703
4260	1.364422507
4261	1.363793633
4262	1.363789921
4263	1.363789146
4264	1.363766348
4265	1.363680539
4266	1.363552496
4267	1.36337165
4268	1.363110629
4269	1.363104901
4270	1.363103136
4271	1.362649811
4272	1.362330042
4273	1.362198767
4274	1.362198021
4275	1.362197831
4276	1.361532712
4277	1.361531482
4278	1.36126238
4279	1.361257167
4280	1.361256855
4281	1.360992805
4282	1.360992643
4283	1.360981221
4284	1.360798124
4285	1.360615194
4286	1.360613868
4287	1.360613525
4288	1.360400218
4289	1.360399798
4290	1.360398443
4291	1.360321128
4292	1.360320483
4293	1.360319797
4294	1.360092392
4295	1.360091597
4296	1.359801972
4297	1.359800979
4298	1.359800542
4299	1.359799806
4300	1.359729135
4301	1.35972393
4302	1.3597239
4303	1.359602638
4304	1.359195364
4305	1.359103211
4306	1.359060105
4307	1.359058789
4308	1.359058272
4309	1.359057322
4310	1.359056775
4311	1.358867412
4312	1.358848424
4313	1.358846933
4314	1.358846377
4315	1.358809933
4316	1.358692343
4317	1.358654275
4318	1.358645737
4319	1.358465622
4320	1.358398426
4321	1.358359266
4322	1.358358986
4323	1.35820975
4324	1.35820939
4325	1.358200416
4326	1.358199698
4327	1.358194411
4328	1.357991711
4329	1.357871977
4330	1.35773009
4331	1.357724254
4332	1.357723896
4333	1.357606831
4334	1.357606654
4335	1.357537616
4336	1.357537348
4337	1.357535903
4338	1.357269244
4339	1.357208502
4340	1.357014215
4341	1.357013677
4342	1.357012444
4343	1.357012313
4344	1.357011535
4345	1.356755552
4346	1.356754693
4347	1.356754553
4348	1.356666147
4349	1.35632655
4350	1.356323376
4351	1.35632262
4352	1.356317799
4353	1.356003662
4354	1.355728115
4355	1.355727525
4356	1.355719113
4357	1.355543883
4358	1.355540328
4359	1.354804666
4360	1.354523963
4361	1.354329445
4362	1.354321683
4363	1.354321601
4364	1.354020683
4365	1.35385961
4366	1.353567794
4367	1.353567201
4368	1.35356524
4369	1.353564511
4370	1.353554008
4371	1.353407709
4372	1.353407317
4373	1.353137787
4374	1.3529897
4375	1.352989358
4376	1.352988917
4377	1.352987746
4378	1.352847235
4379	1.352764988
4380	1.352502905
4381	1.352450183
4382	1.352449492
4383	1.352220665
4384	1.352220298
4385	1.352210357
4386	1.352130269
4387	1.352129181
4388	1.352029965
4389	1.352026347
4390	1.352025254
4391	1.352024453
4392	1.352024422
4393	1.351866547
4394	1.35186642
4395	1.351866255
4396	1.351696506
4397	1.351696158
4398	1.351695625
4399	1.351695371
4400	1.351694309
4401	1.351693622
4402	1.351693567
4403	1.35169353
4404	1.351528491
4405	1.351528118
4406	1.351527501
4407	1.35152726
4408	1.351525069
4409	1.351365524
4410	1.351364828
4411	1.351363883
4412	1.351351392
4413	1.351331099
4414	1.350965251
4415	1.350964612
4416	1.350959898
4417	1.350926505
4418	1.350926182
4419	1.350925933
4420	1.350871529
4421	1.350686474
4422	1.350686452
4423	1.350683825
4424	1.350683681
4425	1.350252631
4426	1.350125984
4427	1.350124655
4428	1.349945555
4429	1.349900901
4430	1.349900258
4431	1.349896616
4432	1.349713035
4433	1.349712936
4434	1.34945051
4435	1.349449869
4436	1.349449277
4437	1.34944834
4438	1.349439515
4439	1.349436806
4440	1.349436237
4441	1.349395259
4442	1.349394809
4443	1.349394217
4444	1.349394189
4445	1.349103408
4446	1.349007254
4447	1.349006841
4448	1.349005047
4449	1.349004564
4450	1.34881648
4451	1.348813107
4452	1.34881281
4453	1.348812406
4454	1.348385916
4455	1.348385876
4456	1.348141392
4457	1.347963798
4458	1.347963399
4459	1.347817191
4460	1.34781695
4461	1.347563444
4462	1.347563064
4463	1.347510729
4464	1.347510587
4465	1.347509879
4466	1.347509772
4467	1.347509535
4468	1.347441552
4469	1.347441512
4470	1.347441311
4471	1.347385134
4472	1.34715986
4473	1.346859546
4474	1.346858577
4475	1.346572027
4476	1.346571734
4477	1.346540605
4478	1.346540217
4479	1.346327206
4480	1.346294171
4481	1.34604672
4482	1.34604583
4483	1.345865316
4484	1.345855149
4485	1.345854765
4486	1.345854273
4487	1.34585402
4488	1.345638127
4489	1.345636731
4490	1.345635964
4491	1.345635888
4492	1.345634879
4493	1.345633906
4494	1.345633879
4495	1.345632294
4496	1.345348974
4497	1.345348151
4498	1.345328885
4499	1.345328151
4500	1.344956491
4501	1.344954386
4502	1.344923942
4503	1.344923253
4504	1.344901576
4505	1.344864241
4506	1.344862563
4507	1.344846889
4508	1.344846536
4509	1.344824088
4510	1.344820923
4511	1.344820618
4512	1.344820326
4513	1.344820303
4514	1.344819994
4515	1.344818624
4516	1.344817868
4517	1.344723256
4518	1.344722862
4519	1.344495084
4520	1.344459768
4521	1.344458064
4522	1.344456862
4523	1.34445611
4524	1.344327772
4525	1.34393365
4526	1.343933552
4527	1.343932807
4528	1.343931084
4529	1.343928658
4530	1.343924396
4531	1.343824398
4532	1.343635273
4533	1.343634703
4534	1.343633638
4535	1.343565374
4536	1.343562741
4537	1.343560342
4538	1.343556599
4539	1.343318122
4540	1.342875815
4541	1.342875767
4542	1.34270726
4543	1.342589603
4544	1.342314475
4545	1.342306377
4546	1.34230573
4547	1.342284986
4548	1.34228436
4549	1.342152935
4550	1.342152134
4551	1.342131379
4552	1.342131014
4553	1.342130728
4554	1.34199901
4555	1.341997681
4556	1.341992871
4557	1.341954088
4558	1.341953968
4559	1.341953406
4560	1.341950785
4561	1.341950415
4562	1.341836955
4563	1.341504225
4564	1.341503837
4565	1.341503438
4566	1.3413172
4567	1.341306539
4568	1.341128298
4569	1.341128014
4570	1.341127716
4571	1.341127338
4572	1.341124188
4573	1.341124149
4574	1.341123489
4575	1.340735198
4576	1.340688191
4577	1.340673627
4578	1.34044004
4579	1.340320557
4580	1.340317668
4581	1.340317465
4582	1.340315809
4583	1.340315221
4584	1.340210905
4585	1.340209761
4586	1.340209672
4587	1.340206789
4588	1.34005927
4589	1.34005864
4590	1.339695067
4591	1.339695026
4592	1.339694739
4593	1.33944267
4594	1.339435071
4595	1.339434262
4596	1.339431882
4597	1.339431682
4598	1.339429703
4599	1.339081298
4600	1.339077002
4601	1.338768498
4602	1.338768213
4603	1.338767627
4604	1.338767351
4605	1.338629206
4606	1.338628514
4607	1.338628397
4608	1.338428042
4609	1.338427513
4610	1.338427289
4611	1.338426152
4612	1.338415394
4613	1.338385319
4614	1.33837925
4615	1.338378522
4616	1.338375964
4617	1.338370684
4618	1.338370249
4619	1.338368091
4620	1.338366876
4621	1.338365708
4622	1.338321077
4623	1.338183401
4624	1.338182891
4625	1.338180637
4626	1.338180267
4627	1.33817904
4628	1.338178702
4629	1.338178633
4630	1.338170438
4631	1.338162131
4632	1.33816181
4633	1.338044929
4634	1.337669709
4635	1.337668708
4636	1.337667506
4637	1.337667468
4638	1.337666853
4639	1.337641575
4640	1.337641143
4641	1.337640913
4642	1.337596653
4643	1.33742766
4644	1.337126106
4645	1.337126076
4646	1.33710119
4647	1.337053214
4648	1.337051483
4649	1.336815723
4650	1.336723167
4651	1.336693162
4652	1.336692816
4653	1.336185488
4654	1.33618262
4655	1.336169147
4656	1.336168874
4657	1.336168708
4658	1.335926225
4659	1.335925977
4660	1.335925321
4661	1.33592496
4662	1.335815222
4663	1.335707036
4664	1.335706851
4665	1.335706708
4666	1.335706431
4667	1.335704446
4668	1.335704365
4669	1.335670177
4670	1.335670133
4671	1.335670088
4672	1.33566929
4673	1.335666187
4674	1.335591747
4675	1.335591169
4676	1.335358758
4677	1.335227337
4678	1.335104793
4679	1.33502032
4680	1.335019732
4681	1.335012219
4682	1.335009901
4683	1.334945676
4684	1.334915093
4685	1.334890484
4686	1.334889344
4687	1.33488896
4688	1.334888669
4689	1.334888395
4690	1.334834093
4691	1.334833823
4692	1.334823886
4693	1.334717167
4694	1.334710815
4695	1.334593856
4696	1.334585629
4697	1.33455842
4698	1.33455522
4699	1.334554601
4700	1.334549551
4701	1.3342712
4702	1.33419025
4703	1.334185642
4704	1.334158942
4705	1.334157755
4706	1.33376079
4707	1.333760538
4708	1.333619337
4709	1.333619106
4710	1.333618969
4711	1.333618856
4712	1.333605632
4713	1.333604494
4714	1.333507036
4715	1.333105331
4716	1.33304645
4717	1.333043798
4718	1.332664767
4719	1.332661784
4720	1.33255744
4721	1.332133915
4722	1.332124504
4723	1.332121752
4724	1.332119819
4725	1.332117695
4726	1.332117633
4727	1.332108802
4728	1.332108724
4729	1.332108462
4730	1.332108412
4731	1.332108372
4732	1.331862665
4733	1.331859835
4734	1.331667223
4735	1.331501458
4736	1.331383642
4737	1.331373581
4738	1.331362809
4739	1.331268045
4740	1.331267897
4741	1.331265511
4742	1.331263661
4743	1.331263204
4744	1.331238847
4745	1.331024454
4746	1.330902695
4747	1.330901661
4748	1.330900375
4749	1.330886488
4750	1.330885833
4751	1.330497061
4752	1.33049519
4753	1.33049302
4754	1.330459817
4755	1.33045892
4756	1.330456447
4757	1.330405597
4758	1.330405532
4759	1.33012933
4760	1.330129146
4761	1.33007433
4762	1.329868967
4763	1.3298686
4764	1.32986844
4765	1.329854146
4766	1.329853733
4767	1.32985349
4768	1.3298532
4769	1.329852735
4770	1.329852354
4771	1.329852139
4772	1.329851207
